"UID","SCORE","CLASS"
d74601b7-2f54-45c1-9feb-ede30a60ecdb,"688.0",PREMIUM
"3c192b03-2b76-4106-bc0c-669ef9a7973d","585.0",PREMIUM
d9150109-08be-49db-a067-6dcf5ae9fe11,"541.0",PREMIUM
"9154521b-012c-44a4-a054-ab05dc648f0b","615.0",STANDARD
f3a77999-c306-4edc-b3b1-c9289395dff7,"572.0",STANDARD
"485a876a-998a-4005-b0b9-e9765b6b53c6","679.0",PREMIUM
"93dda786-7098-4bd0-b70c-c6ce9e4704ca","530.0",STANDARD
"8cb3a77c-fe66-47ce-ab55-7a763b8be116","585.0",STANDARD
"3e6bdf5b-d2f1-4c74-a97b-1bfc2d31a38c","701.0",STANDARD
"0c54ad08-df75-457c-a048-8ea3653ba46f","687.0",PREMIUM
fa75a970-ac16-463b-bd09-6914ada26437,"549.0",STANDARD
"2cda5329-b5d1-481f-85a6-51ac3d02760d","551.0",STANDARD
f3aecb01-462c-40f5-b322-f377ea051ff3,"690.0",STANDARD
"63511323-83c0-4e5c-b105-a6eff3c45798","721.0",STANDARD
b524e867-0ca8-40a6-ac87-6b33b52ba093,"605.0",STANDARD
c8f82591-ea0e-4abe-b6cc-0748c6d94edd,"618.0",PREMIUM
"7ab07ac8-217d-4b4b-980c-5f512422e176","580.0",STANDARD
fa08dff4-43b0-4981-8235-7137b1bcb2f8,"534.0",STANDARD
f4573e98-e2e1-4cb6-90eb-aff256e952a6,"504.0",PREMIUM
"3357add3-79ed-45af-a80e-e7607f79dbeb","670.0",STANDARD
c33ccf65-edad-4ec1-b828-f89792e91ef6,"529.0",STANDARD
"2e9194c2-d2ff-4f9d-b9cc-546f8270a9d0","528.0",STANDARD
"2b7efe88-e4bc-41b4-baa0-e6cad08f8ce6","538.0",PREMIUM
f5f2f014-7460-4f72-b697-db30d6dff270,"621.0",PREMIUM
"176b8244-c048-490b-a748-7fb36aea70ed","674.0",PREMIUM
e3cf8cab-5929-4319-904b-aa769fdfd6b7,"532.0",STANDARD
ff92b614-c8af-4c88-a1cd-26171eebe1c9,"535.0",PREMIUM
"93c1d8c4-f4a9-4dc7-a05d-2a78b4476bae","659.0",STANDARD
cf77557b-eb2b-47f9-970b-212c5c61cddc,"557.0",PREMIUM
"3d671205-b81e-441a-bb49-637cb7cd80e5","570.0",PREMIUM
"20468e6b-bbb7-4dc8-a3d0-d6f54328d808","542.0",PREMIUM
f5f93eb8-5d7e-44d4-9d27-ac4f627817d0,"563.0",STANDARD
"516337cc-a26c-4e45-b35d-93216582e206","663.0",STANDARD
"7d65c693-ef01-4e3a-939e-7a506ea02cdd","679.0",PREMIUM
"2c5d7741-e752-4594-a494-770523410272","530.0",STANDARD
"0ca0aaf8-956f-4f76-a611-6cf8366fd253","533.0",PREMIUM
"2e58f2ec-1b9e-4e79-b918-3e950d586919","596.0",STANDARD
d4ab1693-bdee-4e93-b878-faa07772a44b,"559.0",PREMIUM
"29508a62-6659-4f73-9291-620693bd1953","621.0",STANDARD
"6db341de-9a8b-4731-89ba-5ebe9c120a4e","578.0",STANDARD
aabc0bb4-1dc8-47a4-abf2-f8eabee1e744,"683.0",PREMIUM
"5e75681c-c5ba-4bf6-82b6-81f0934fb81b","588.0",PREMIUM
ed6b8dbf-9d9c-4200-995a-dbe7de2ed088,"641.0",STANDARD
"1c94d792-b82a-4a0c-b1c0-02065503425d","551.0",PREMIUM
"75f1699a-7b8c-46e5-9e28-8bded0da7d1c","653.0",STANDARD
ab594b18-60fc-42be-9ceb-0ee40fe23355,"565.0",STANDARD
d17d7bad-9e14-4106-90f9-bf07d78bc9f4,"696.0",PREMIUM
dfd0f1fd-a8da-4dca-94b8-cddeb0aaa701,"536.0",STANDARD
"6d9efaaa-f0fe-4de3-9f08-3cb3b1a6a419","627.0",STANDARD
"86c4c59a-b4ce-43f2-9af6-a8f911f4f8c7","684.0",PREMIUM
"7dd0278a-47c1-4d95-b74f-ec2592313115","554.0",PREMIUM
"730b62e2-40b8-44be-8f3c-bb81a6004123","674.0",STANDARD
"49a4b511-3ebb-469c-b788-88300bd51e1d","547.0",STANDARD
"0577bcaa-52f0-4020-90af-041f0d38249f","686.0",STANDARD
f549fd02-5dc4-40e7-ab82-f939c60299fc,"623.0",PREMIUM
e53b5e00-d9b7-4d3e-b533-e4ad2af62828,"559.0",STANDARD
a286e630-042f-4959-bc78-ef4a31407495,"639.0",STANDARD
af9d7da5-b23d-4a74-a40b-d7bbb28b5c58,"606.0",STANDARD
b31a25bb-8653-40e1-ab51-e9dc9d3d5d0a,"651.0",STANDARD
b97965cb-7dfe-4470-b786-8cceb3d18bd2,"511.0",STANDARD
"87906957-3f4c-4290-bc08-7c69dac1b4a9","507.0",STANDARD
"7fa4bd83-57e3-4bdf-867c-c85bff3cd5b3","542.0",PREMIUM
b4bc9fe8-af77-4aa9-959a-db23571fae77,"534.0",STANDARD
"82668b9a-6e27-4f3c-942e-d5b1c5cb0568","552.0",STANDARD
"9dbb096f-0a42-442d-8840-3bae28966bd4","573.0",STANDARD
"0c6d34b5-44eb-4e7d-8810-e3f613fe83e4","656.0",STANDARD
"092fa78e-4093-4cf4-b284-b3b93db51c17","698.0",PREMIUM
fd852785-32b7-4cf4-98b4-ef72d5c6027f,"602.0",PREMIUM
"5e8faeff-0164-49d3-8d6e-5d6ad4e4b1e1","504.0",STANDARD
c653a558-ab02-432a-85dc-231638e866ce,"643.0",STANDARD
d29a4347-1ea5-4467-b4a3-0dd1e4c8a758,"561.0",STANDARD
"71cb22ae-6487-4f3c-908f-2d1fafa9221e","691.0",PREMIUM
cbaef6dc-c7de-45d0-a024-9c60e414618b,"532.0",STANDARD
e2aedb3c-f15e-480a-a0b0-35273bd6e2b6,"676.0",STANDARD
"74ffad69-ec97-445f-91d9-5d28f56bd003","624.0",STANDARD
"688fc5dd-9817-47ec-b250-75638830279a","550.0",PREMIUM
"961721cd-fd57-4205-9bfb-16f486905d55","538.0",STANDARD
fe544b75-e254-4030-84a7-87e96de846c1,"576.0",PREMIUM
a831d0ee-6dbb-49f4-a584-583206e7442f,"567.0",PREMIUM
"6e5d7d03-83e4-4999-a266-1cb65c427baa","568.0",PREMIUM
"4618965b-939f-49ce-9edb-92f900cbc418","556.0",STANDARD
bae45c7a-f922-4bd7-a514-cc0110681854,"521.0",STANDARD
"966611bd-0bd5-4e6a-817c-5836fa53ea31","606.0",STANDARD
"7ac538db-873c-4d75-8105-264814af0e3c","723.0",STANDARD
da2a3935-06b7-4ecc-a1d3-53c39214ff3d,"565.0",PREMIUM
"6938210c-ac40-4bcf-9f0c-ea1dbba2f076","691.0",STANDARD
a6d9653d-62ed-4388-a5c0-a10c402e7de6,"507.0",STANDARD
"2f0cd788-dd55-4437-9fa4-3ac237ce04e9","551.0",PREMIUM
ff301b6d-06ff-40be-9280-3862a1b87b52,"525.0",STANDARD
"9ad015fa-c2f3-404e-bf46-38f6190a043e","516.0",STANDARD
c1341e0b-f16c-4155-b558-5cd306695e52,"584.0",STANDARD
"5fbf813d-76a9-4605-9020-dd84bf569cbf","507.0",STANDARD
"1080c87f-d3ea-45ef-86aa-739c6fad312e","548.0",STANDARD
"72949c1c-e02d-4829-a06d-54e6c81161ce","600.0",STANDARD
"15283205-c164-467b-833e-f844cb3aeae1","562.0",STANDARD
e55fc702-6402-40eb-b227-230899140abf,"610.0",STANDARD
bde24f49-8a11-49c8-8c98-97da98fd8ee2,"606.0",PREMIUM
ee4b1406-d71d-4378-a28a-c2a891717463,"617.0",PREMIUM
"951cd9d3-edbf-40af-98b8-5269d8807d58","537.0",PREMIUM
cc3120bf-7179-4a35-a669-0a46e75ab06c,"648.0",STANDARD
"380a32ed-1eb7-4be3-be2b-a48d02480028","580.0",STANDARD
"266ff979-febc-4f37-9219-d39842067b41","580.0",PREMIUM
"37af030a-4eeb-459e-aa0f-abc717d71085","536.0",STANDARD
"8e4644e1-619e-4ce0-a720-d7471842ccb2","620.0",PREMIUM
"3404d50f-0e03-45f3-bc3c-db35f5769688","529.0",STANDARD
c6781eb2-8824-4b8a-85e4-a774c5626fe9,"538.0",STANDARD
"15c06b96-b33b-43fc-9f0e-06436867d5ca","513.0",STANDARD
"61e675a4-a2cd-45b3-acdd-e06c8c4ea83b","607.0",STANDARD
"76205f07-b1aa-48ad-a4ec-64dd86fd1fd6","569.0",PREMIUM
"267969d6-b73d-4e3d-bb0d-68740dafbcda","654.0",STANDARD
"518a124e-c2ff-4b11-af6b-f2d2aa1c81d5","599.0",STANDARD
"6d302282-ca16-4b53-90a3-6ba49ebc8b64","575.0",PREMIUM
"3ad48d62-bbc6-4524-86cc-ba8c9951b62a","651.0",PREMIUM
ea9cc948-e9be-4dae-b77e-f3747f50250b,"670.0",STANDARD
b1eecfd2-3471-40c8-b1a0-2654e2dcf643,"666.0",STANDARD
"716c754d-1507-41c9-a329-b7b3334c6448","673.0",STANDARD
"4118944e-c691-4f59-a6a0-afe1b4d84945","658.0",PREMIUM
"00922373-757a-4994-b758-970ec4778b3e","507.0",PREMIUM
"257f4127-b0f2-4859-a287-77dc681203e8","634.0",STANDARD
a384072f-f873-44d4-8d4a-34552b3c7f3c,"536.0",STANDARD
ba5b6744-61e2-4741-9331-8af3f081abf3,"541.0",PREMIUM
"5d98b1b6-6fae-41e5-a66d-a3d999d54215","524.0",STANDARD
"6b2762b4-7e1b-4c40-b1e2-ddea82ddb7ad","666.0",PREMIUM
"24c797e8-0638-42a6-88dd-0a36f0c028bf","626.0",STANDARD
c9b8b5e2-676a-44c2-ae82-a856fbfe9fc8,"479.0",STANDARD
f8b3ffce-fba4-4074-954c-7179c7092f8a,"547.0",STANDARD
eaf17885-5585-44bc-8431-d3dc6d1d5898,"643.0",PREMIUM
f41a2a3d-e003-407a-9001-778f4d4f1d90,"565.0",STANDARD
"8944d69f-9f2d-4e5f-9481-663096c9600b","553.0",PREMIUM
"8b848771-633b-4d42-b4d9-3fcb42558c8b","542.0",PREMIUM
ea1309fa-9eae-4c93-bc28-ed9cdbe32a89,"527.0",PREMIUM
b1f78421-5278-48fe-90e8-b625df4d5d5c,"666.0",PREMIUM
aaba7128-6de8-4abe-a219-21fef977f83a,"564.0",STANDARD
ef087fa3-41d5-4335-83d5-874b0f0829c6,"578.0",STANDARD
"0a5fd015-dfa0-4c31-82a6-f076ae524e77","671.0",PREMIUM
c4d76852-d6cf-423d-9ec3-48c9785ec8bb,"687.0",STANDARD
"36fc9d66-a296-44e6-a5f9-a6744e0b2cea","606.0",PREMIUM
"9972894a-e88d-42ba-8c85-0a2067d17804","526.0",STANDARD
"9d518737-229e-4317-bd6f-8c3b74959c62","540.0",STANDARD
"31d77d37-cba1-4b45-b320-02f618ad71d8","615.0",PREMIUM
d10af710-591d-458e-b81f-85fb99d9c5a8,"580.0",STANDARD
"3a7a5d6c-b83d-4570-bf66-f24e4ac768d9","560.0",STANDARD
"9cd1574b-405a-41b8-9909-2bc36dcd5a29","548.0",PREMIUM
"2958cd86-f858-49f3-ad4e-17f0ba902fdf","686.0",PREMIUM
dcf34b44-d424-4e51-8748-a0099b10907e,"527.0",PREMIUM
ceff386f-1573-49fe-a60a-e69ac13d21bf,"616.0",STANDARD
dff85962-dc13-4568-b53f-886ad02dd4ef,"599.0",STANDARD
c73f5560-b208-425f-8f24-b53ea254326a,"511.0",STANDARD
c55a7d8b-c300-4b75-b655-b54cc8cef05d,"713.0",PREMIUM
d4239ea3-7163-422d-95b0-82edb7a08448,"567.0",STANDARD
"7e3fb505-a94f-4367-b1db-07495aefd37d","535.0",PREMIUM
aaffaec9-ffae-45be-af90-0d0187e8e8a3,"593.0",STANDARD
de0c2d80-a042-4c76-b2e6-f19659b0a93e,"610.0",STANDARD
"6cdd1396-c53e-401e-8670-3c46efab0536","542.0",PREMIUM
"19f42e02-1c47-443a-8ed3-68e0f11db167","679.0",STANDARD
"5b449f61-b1ad-47c9-8444-01c2817ee5bf","695.0",PREMIUM
"8ebe360b-36e1-423e-9025-ca19a11a6027","618.0",STANDARD
"5539ef0c-ac41-4549-b6a7-a8ba7c2d3cdd","676.0",STANDARD
"3323bc34-ae05-4605-8de6-913d9a6374f1","559.0",STANDARD
fb41c72a-b1c5-4f7e-bcdf-abac36100090,"512.0",STANDARD
"9ca751b0-0636-4b2e-8bd9-076f70d954db","554.0",PREMIUM
"749e54fb-eb5c-4d08-961b-f9cbb37a2563","675.0",STANDARD
"6e3cd241-543b-488f-ad45-6d4d04f09823","616.0",STANDARD
a537c00c-5ad1-4bb8-8650-0a07c37ffe17,"613.0",STANDARD
"62e4bf41-cdf5-4fd4-9364-c63c7d2c544d","587.0",STANDARD
bf0f94bf-4a06-45b9-85d7-9b74a2d9a7da,"689.0",STANDARD
"8bae7738-711a-4e7b-921d-bdf980a91c53","588.0",PREMIUM
"0985c823-d8db-4cdd-893a-b6da6a2d5cbf","529.0",PREMIUM
"4b609c4f-bb04-4f15-85a6-e29616792ed7","578.0",PREMIUM
"5d400c11-27d4-4415-abd0-a2a1175c7423","648.0",STANDARD
"35b356d5-8656-4f71-94ce-a0302f147582","664.0",PREMIUM
"1171f8e7-14bd-47b4-a143-f0c2daccf6b8","622.0",STANDARD
c45b35fd-371c-4b0b-95ec-d052ea453954,"685.0",STANDARD
e8422baf-fd15-4276-8ca2-d09323c11f2f,"524.0",STANDARD
"2dba57f4-91ff-4ce0-8085-1c0b6b9d6a72","678.0",STANDARD
"268a4aa0-6397-4132-b0af-e4cbe02b4333","544.0",STANDARD
db6119de-ef11-4883-98b3-087496bd7e80,"571.0",PREMIUM
bd5eebac-7706-44e5-932a-d97f59f68596,"581.0",STANDARD
bdcd06c9-22f9-494a-a2b4-c36b12801830,"534.0",STANDARD
"55b568bb-c2a1-404d-9ef4-81c7f44170f7","634.0",STANDARD
"72ff2f25-915f-4952-aff5-8e9cdc42acb0","606.0",PREMIUM
"7de81826-d850-462a-881f-0e94c78e2cdd","519.0",STANDARD
"2bce70e5-7130-470d-87cc-cc11e130fb27","563.0",PREMIUM
"1da852fb-27e2-4d29-88b6-69bc36903457","574.0",STANDARD
"92e521eb-ac84-42e4-8527-c7be2043336b","601.0",PREMIUM
c171b718-e6ba-44cf-8093-9fc16426387c,"509.0",STANDARD
"4ae924ab-77ce-4194-90d0-7d033e88ad56","599.0",STANDARD
"3428878c-10c5-4b75-a624-6862a90d8f94","515.0",STANDARD
af6c2f1f-0817-44cb-bd0a-5059bb4608a5,"662.0",STANDARD
a8234162-3493-4d84-89f4-e7e793303830,"579.0",PREMIUM
"77349ce2-8dc9-4270-9829-dab08d13c3b6","654.0",STANDARD
"9523d6ef-3994-4742-9716-71ecd7482a50","532.0",STANDARD
b5c68108-f7ba-40fd-9608-a6cca4792874,"531.0",STANDARD
"3e2de493-5abb-461c-8954-b96837a96db0","634.0",PREMIUM
d070a003-63b5-4a15-8ed1-8f580c4a8e35,"528.0",STANDARD
"2b55949e-31d9-4716-95a2-fca0cc8bbc34","669.0",PREMIUM
"06a10f6a-8bec-4f90-bbf2-8011af33105d","636.0",STANDARD
"73cbe338-d178-4268-b98e-1c2a5beadf7f","670.0",STANDARD
b11bcae4-58de-4c27-8bcb-9ae35fdff24b,"557.0",STANDARD
f9491eaa-5104-43ae-81c7-dcbc6b9436cc,"615.0",PREMIUM
ad29c6d3-4d69-49ec-8523-e02d653077c9,"619.0",STANDARD
c0d8fb47-5961-46e1-8014-df0118cfbeb8,"583.0",STANDARD
"2ca9e830-2dde-41d6-9cae-552a81e5739c","555.0",STANDARD
"2c753c05-dc0c-4685-b9f7-e57258b2b271","530.0",PREMIUM
"5f4b6ffe-7d83-4c8e-91c7-b36cc525090c","524.0",STANDARD
b4191473-909e-4cf4-b337-19ae1a6027a6,"689.0",STANDARD
"1724c278-1a06-4eea-8530-8ee62cc2fd67","640.0",STANDARD
"9a6372a0-acf3-40dd-aad4-d72de470bc5c","570.0",PREMIUM
"5cf93b02-2278-420d-b38a-248689583115","634.0",STANDARD
d982056c-4a07-4f59-b743-e42f0770a713,"675.0",STANDARD
"402b27b3-fe84-4126-b047-4912dba22506","501.0",STANDARD
"868f742e-e8bf-4c5c-b26f-8d31faae85a1","616.0",STANDARD
"4970158b-abf1-4884-9bca-7cbb82ba3350","509.0",STANDARD
"882c27b1-134c-4d60-8d83-74c7e41079c5","560.0",STANDARD
f63d0888-be81-453c-90a3-c2bb915b6e0c,"506.0",STANDARD
"235a1bb6-312c-48da-ad50-6b1d6b242a9b","624.0",STANDARD
"1e4de911-d271-44b0-b7ee-76e6692a6893","699.0",STANDARD
"4ca15a52-c806-4e44-934b-a0128cd20212","607.0",PREMIUM
fc67b3bf-2d6a-4cc1-b052-d3fc5511ccc8,"496.0",STANDARD
c7638956-9d95-4ad6-9780-04bd685294be,"597.0",PREMIUM
b6f5eba7-9510-4bb7-9095-bbb5b1a81849,"500.0",PREMIUM
ee36e24c-77a9-4a9a-84b5-f8fd1c1ecf5b,"551.0",STANDARD
"4218613f-473c-451d-88d1-d9884580ed67","583.0",PREMIUM
be33fbc4-93dd-4b5d-a71a-893d8405a7e7,"683.0",STANDARD
"027a1002-140d-4cda-8a34-26299b55d368","605.0",STANDARD
"9a2df5c0-7a22-48e1-8bd0-5f5519a9ea65","699.0",STANDARD
db18561c-0550-4d73-8599-c3490f4eaa5e,"549.0",STANDARD
"3041827a-5ca4-4a05-bb97-b75f40e3f323","568.0",STANDARD
"3f729fe8-5fe5-4741-ae7a-ca4ff5180a51","686.0",STANDARD
"745d077c-2da9-4b38-afec-7cf912ba1d27","573.0",PREMIUM
b7d336e6-4cc7-4077-9095-986898edc4ea,"496.0",STANDARD
"28165243-c658-45cb-9501-897079250b29","573.0",STANDARD
c2fc2e25-d4ee-4558-beb0-07dd9d92af3d,"510.0",PREMIUM
d6433e87-3647-4349-8a48-6b44ac1e4fca,"669.0",STANDARD
"4863cf2c-a49d-44db-95e0-9fc116c36f9b","622.0",PREMIUM
"865819f8-eaa3-4d03-bf12-af09a740ac98","630.0",STANDARD
"93f76065-c07d-4559-99e6-159a4ed7c4b0","487.0",STANDARD
"4ecb92a9-58a4-4ea1-8769-f4432aaf7960","713.0",STANDARD
c99b7c7e-e011-4f4e-92fb-db5bb075b549,"586.0",PREMIUM
"77c4ac30-8b44-436b-ac49-94f3312d3e70","554.0",STANDARD
"9639cf76-0a1d-45e2-95ab-20bfe68aa9c3","579.0",STANDARD
"91827912-95f0-4ab4-83c4-1d301ab5c3e3","581.0",STANDARD
"63a96343-1225-4f4e-a3c7-041200ac34b3","625.0",STANDARD
b87613f9-da50-4e7a-8b90-8dcde21bb44e,"680.0",STANDARD
"3add4f1c-11e6-4bec-ac9b-92f04c1b16a8","670.0",STANDARD
"23672985-7a86-4ed2-96cf-3869d40872ef","698.0",STANDARD
"401e9b5f-bf70-4042-a0bd-4e35349b550a","647.0",PREMIUM
eb8254b6-7046-4b38-8776-697f147342f2,"623.0",STANDARD
"61fd72b0-f3cd-498e-8c05-e77f302d9ea0","674.0",STANDARD
"4fcc0411-99d8-47cf-a45c-94d6a38bcf09","546.0",STANDARD
"1af868a4-556d-43e9-9071-61679be97225","555.0",STANDARD
"4a0b5474-8335-4413-aa96-6ff2dbb8b96c","638.0",PREMIUM
"673525b1-7854-4ebe-861e-b20608475f60","545.0",PREMIUM
"6f17ad54-9bf8-4c35-a726-39024a0ac5ce","535.0",STANDARD
"386c74ef-18e5-41ea-a906-4adc1f2dc4d6","630.0",PREMIUM
"5dad40ac-cf56-4062-b9c8-dd99e2402363","551.0",PREMIUM
"3ce8eac2-ab2f-4141-8a61-9e27bd741bb0","628.0",PREMIUM
e316b109-db27-4d38-a626-a1e218d06e36,"684.0",PREMIUM
"3f5c57e3-2d1c-48cd-9a69-00e2290cd068","635.0",STANDARD
"0e90464f-879c-4a3a-bad6-8993d8a67413","559.0",PREMIUM
af06cb19-4e6f-48b0-bc18-61a167b7cecc,"520.0",PREMIUM
f4d2229c-8c07-4193-87cd-680f1ec6699d,"604.0",STANDARD
be4ddb90-8613-4b4f-87da-4ac7ca426b72,"584.0",STANDARD
"170560f1-88f0-4ce9-a3ae-0cc425ec78ab","659.0",STANDARD
c3672a76-0414-4ff5-b192-edb3f8209344,"652.0",PREMIUM
"0ad1c41e-bd80-4b92-a5b4-352d2fa16970","651.0",STANDARD
c2157604-bcb5-48c9-9d37-3ce3ed7a4422,"561.0",STANDARD
"95b1175b-88d3-4715-8303-9e6a6c9c963f","529.0",STANDARD
ca54d377-cdca-45d9-8a98-366f65d8740d,"526.0",PREMIUM
"2d06d122-dd5e-4cc0-9fba-8a49207d4e2b","586.0",STANDARD
"64aac9a5-4eb1-4931-ad10-3f3c5e6891ff","576.0",STANDARD
"0e0cc7a9-8ebb-4add-a4e1-d8c82003ffbb","575.0",STANDARD
e47b3548-bf3f-4e46-84ad-7adec42b76d1,"612.0",STANDARD
"03b68f06-8b5e-4c03-babb-6796644734d6","559.0",PREMIUM
b34ee740-5ba2-4dd5-a42a-eba4699dd7e1,"647.0",STANDARD
bf1bc412-3023-4c81-bd91-79770f32ce43,"520.0",STANDARD
e12ae879-018b-4f43-baa2-e3f3bb21e48a,"595.0",STANDARD
"528335f3-24c3-4f3b-a570-25f041a4ce5d","553.0",STANDARD
a68fd317-b124-4213-8377-6e958a71044f,"691.0",PREMIUM
"3533a1bb-2002-4e64-893b-f99af2c910c1","533.0",STANDARD
f7d5cad2-d243-42f4-85d3-eca3c8e2f766,"538.0",STANDARD
"98613b26-4249-48a9-afea-f6eefb3532d7","552.0",STANDARD
"7af271f9-0f22-441b-a35c-bdbfe4e42ea6","580.0",PREMIUM
"10906407-5e03-450c-be65-11339126ebc4","581.0",STANDARD
"14a20f07-f515-4702-8a4f-8a20efa223b1","521.0",STANDARD
"7320d322-ce37-4ee6-96b4-5986a14d4bb9","573.0",STANDARD
"99b5ae85-1a8d-4047-93e8-03fa698112b2","543.0",STANDARD
"22bc633d-3f9f-4f1b-ac15-a75d79939d31","634.0",STANDARD
"7a64debd-9e7f-438a-8e8f-df3e85e4e4ad","577.0",STANDARD
abab3afc-b54c-47f6-94f8-7dfe8763f887,"611.0",STANDARD
"4eeee6bf-5634-4a1a-8ea7-98ee4914c02b","533.0",STANDARD
"39d0aa71-38d5-4001-90af-564415c612ac","556.0",PREMIUM
cedebf2a-efb5-44df-9fd4-e94318f26d4f,"613.0",STANDARD
"8c46c79e-1e68-4318-b8e7-f7c75a244d76","678.0",STANDARD
b9809c94-895b-4fd7-812e-c381053d93b9,"569.0",STANDARD
"9e48eb3e-55d3-4bb9-a8fe-0b0cf14c6be9","628.0",STANDARD
"77bf5253-a99e-48d4-be89-03b9934136c6","606.0",PREMIUM
"520ad1fb-7422-4d4b-8de7-633f278396de","535.0",STANDARD
"00ad94c9-bc82-4abc-a68e-b07ca3a2f415","553.0",STANDARD
"40e0a5c9-b822-44bc-9461-dee29bbb50d6","645.0",PREMIUM
"376a79f4-e67d-44a8-b8c3-87ed3d092d49","520.0",PREMIUM
"42529d5b-0d1f-45ad-8c77-8a2c943b354a","532.0",STANDARD
"730ed00b-ed9a-404b-9e50-09188ae153d0","551.0",STANDARD
"64b07776-9650-41e9-999f-dc538f47e879","578.0",PREMIUM
"71f951c5-0c4e-4c88-9537-2be177df1aee","588.0",STANDARD
"126f3ab7-3add-480b-8ac3-dfaa088dc75b","542.0",STANDARD
"40ea9d9c-bf43-4f25-8c32-8e9e945c8808","516.0",PREMIUM
"9c7d40c3-ccbc-40e0-9553-83edc6b971cd","552.0",STANDARD
"1cf570c1-72a2-4fe2-a111-2cd6d0c30daa","592.0",STANDARD
"2a089531-918c-4686-bc17-732234097107","627.0",PREMIUM
"166c1d35-b264-4ffb-b1d7-d98786bc2608","527.0",STANDARD
ce0158f2-b35e-40ce-8269-b229cdc3d9cb,"585.0",STANDARD
dc5d3cde-6304-4795-9b4e-f85b6e80fc01,"567.0",STANDARD
"52cb6660-a4b8-496c-9036-3903a101b4cc","657.0",STANDARD
a39c040a-04e9-462d-8e2e-5a7ae6b926f5,"571.0",PREMIUM
f147bef4-0c93-4282-bd86-77aad8fbb7f3,"611.0",PREMIUM
f9d322df-fa24-426c-b8cd-f0436a4d0dba,"536.0",STANDARD
bf0ef38f-0249-453d-aa17-5b26967e2602,"662.0",STANDARD
efa66c81-2a67-4f70-ae26-ee2f61eecdae,"691.0",STANDARD
"973e3bb6-0f56-470c-b562-eacf428796a2","508.0",STANDARD
ed02588b-06f8-4250-8629-88912dc49280,"694.0",PREMIUM
"1ca08146-42c7-41fe-9b64-d31b413ecabb","542.0",STANDARD
"43d9d657-d797-482b-b2a0-d24ed868cb79","644.0",STANDARD
"444c4ef5-d2ef-420c-9d04-11ffdecb2c7c","550.0",PREMIUM
c99e30e0-19c0-4da0-a749-a20523d1f0a6,"550.0",STANDARD
fcb07be9-ee1a-4a6f-9b40-a13b0d4fc351,"606.0",STANDARD
e462bfa5-1c0d-4883-944c-54dc547c964f,"664.0",STANDARD
"501c6f14-e1cd-4e76-a595-764d82fe92ce","544.0",STANDARD
c3d8de7c-339a-47ea-95f3-0cdaf2701cb5,"582.0",PREMIUM
"55815620-e4b5-4745-b1dc-030333e73f1e","606.0",STANDARD
"390d335d-f6a1-4773-8300-3bce53ca42ea","613.0",STANDARD
ac4c65e5-ea22-41e4-b182-bd143680810c,"552.0",STANDARD
"8bf4f6fd-0795-49a2-a44f-4b62acbd035f","551.0",PREMIUM
"876b52bf-a919-468c-b205-922d33b0d5d8","619.0",PREMIUM
"3c3ee62e-5b7c-430d-b31f-b1d70d07a1bd","514.0",STANDARD
"7a4430d3-fb6e-47e2-a481-cb12a3d55090","569.0",STANDARD
"0d4c6d6f-bc43-42f1-9f38-3a748b958c6d","602.0",STANDARD
c9137979-994f-4059-ad60-7a42534e2822,"677.0",STANDARD
"8c66fe81-e434-4e15-b175-ea85e85e534e","567.0",PREMIUM
"18d19d34-dbcc-41cc-ad2c-9ca6bdebf57b","571.0",STANDARD
"260aa542-3463-45c0-bfa7-cf894bb13823","604.0",PREMIUM
"3b0caa2f-9142-4ae6-93db-44556785085e","546.0",STANDARD
d14298b6-ccae-4970-bc85-e8cbab358084,"524.0",PREMIUM
dceadb66-3714-459e-abb2-fc9896f090bd,"581.0",STANDARD
a465eaae-3677-4487-a01d-0bfbe48e5656,"672.0",STANDARD
ef220664-77d3-427d-80ac-5f462691a75a,"682.0",STANDARD
"3c9dfe7d-b950-408a-a91a-86680164c484","619.0",PREMIUM
"9e225c9f-28cd-42f6-bba9-e5d9612d9fb8","529.0",STANDARD
"783c5a8d-f931-48d2-a9a7-fd4e8113231c","546.0",STANDARD
"483e144f-6613-4f3c-a2cf-300fdf96a941","588.0",STANDARD
"38fd505a-9c18-426b-a623-5539b2bffc78","644.0",PREMIUM
"6ab0e370-c21f-46ee-ad45-e796baa7a6bb","609.0",PREMIUM
bfbffd26-3875-453c-a838-04cff72b50ea,"557.0",STANDARD
"39796d56-1918-4f40-9dd8-e3f8b515ddcd","513.0",PREMIUM
"8316942b-50b7-4847-86f8-6441fb14e071","495.0",PREMIUM
b89e2c96-8f5f-4369-a79e-4717be13895e,"520.0",STANDARD
a8b5a843-1a3d-4a38-a730-0fae728c5003,"694.0",PREMIUM
fc8eefe7-c9d0-42b9-809a-68d093a9f3c6,"670.0",STANDARD
fbcabafb-ef1e-466e-9171-77f63e367a4f,"523.0",STANDARD
"2f18d828-7942-447c-b0c2-23bbaedfe240","587.0",PREMIUM
f8daa58a-4993-4cff-b7fa-0122efe50f9f,"662.0",STANDARD
bf7c53b8-3d8f-42d8-8239-be0b76f7aa59,"521.0",STANDARD
"48e715ee-dfce-45e2-8a47-83395462a8f6","572.0",PREMIUM
"9443b674-5393-4058-bf36-2a17928b068d","552.0",PREMIUM
