F_1,F_3,F_4,F_5,F_6,F_53,F_65,F_260,days_with_service
561.0,102.0,203.0,116.0,101.0,14.0,0.0,571.0,122.0
536.0,112.0,116.0,104.0,114.0,5.0,0.0,707.0,579.0
620.0,112.0,302.0,0.0,0.0,6.0,0.0,638.0,151.0
527.0,102.0,203.0,116.0,115.0,4.0,8.0,581.0,1885.0
527.0,102.0,203.0,116.0,115.0,4.0,8.0,581.0,1249.0
631.0,112.0,101.0,114.0,0.0,22.0,0.0,605.0,549.0
520.0,102.0,116.0,112.0,104.0,5.0,2.0,595.0,1277.0
617.0,102.0,112.0,104.0,0.0,8.0,2.0,622.0,457.0
529.0,102.0,203.0,116.0,101.0,6.0,1.0,674.0,518.0
660.0,112.0,0.0,0.0,0.0,9.0,0.0,663.0,1096.0
560.0,102.0,116.0,104.0,0.0,4.0,0.0,646.0,851.0
611.0,102.0,203.0,112.0,0.0,7.0,3.0,632.0,761.0
524.0,102.0,203.0,101.0,116.0,4.0,3.0,633.0,1247.0
527.0,102.0,115.0,116.0,104.0,1.0,7.0,583.0,852.0
662.0,116.0,506.0,0.0,0.0,9.0,0.0,678.0,670.0
670.0,112.0,0.0,0.0,0.0,9.0,0.0,655.0,852.0
692.0,112.0,0.0,0.0,0.0,13.0,0.0,701.0,976.0
487.0,102.0,203.0,101.0,104.0,3.0,12.0,563.0,396.0
487.0,102.0,203.0,101.0,104.0,3.0,12.0,563.0,273.0
487.0,102.0,203.0,101.0,104.0,3.0,12.0,563.0,457.0
516.0,102.0,203.0,101.0,116.0,3.0,21.0,561.0,120.0
643.0,104.0,506.0,0.0,0.0,7.0,0.0,679.0,1308.0
581.0,112.0,114.0,506.0,302.0,4.0,0.0,651.0,30.0
591.0,102.0,203.0,0.0,0.0,6.0,0.0,601.0,153.0
666.0,506.0,302.0,0.0,0.0,7.0,0.0,641.0,822.0
651.0,115.0,302.0,0.0,0.0,11.0,0.0,623.0,61.0
539.0,102.0,101.0,116.0,104.0,10.0,10.0,598.0,486.0
616.0,102.0,302.0,0.0,0.0,7.0,3.0,645.0,2160.0
532.0,102.0,203.0,104.0,116.0,5.0,6.0,581.0,2161.0
587.0,116.0,101.0,112.0,506.0,9.0,0.0,639.0,243.0
677.0,0.0,0.0,0.0,0.0,8.0,0.0,676.0,791.0
527.0,102.0,104.0,115.0,0.0,1.0,1.0,666.0,487.0
583.0,112.0,104.0,114.0,302.0,8.0,0.0,670.0,942.0
669.0,103.0,114.0,0.0,0.0,13.0,0.0,671.0,669.0
607.0,112.0,101.0,302.0,0.0,7.0,0.0,663.0,638.0
548.0,102.0,112.0,104.0,302.0,2.0,10.0,570.0,487.0
548.0,102.0,112.0,104.0,302.0,2.0,10.0,570.0,457.0
548.0,102.0,112.0,104.0,302.0,2.0,10.0,570.0,668.0
557.0,102.0,116.0,112.0,0.0,4.0,2.0,701.0,758.0
557.0,102.0,116.0,112.0,0.0,4.0,2.0,701.0,699.0
687.0,0.0,0.0,0.0,0.0,6.0,0.0,717.0,731.0
646.0,112.0,101.0,0.0,0.0,8.0,1.0,614.0,700.0
617.0,104.0,506.0,302.0,0.0,9.0,0.0,711.0,488.0
665.0,112.0,114.0,0.0,0.0,10.0,0.0,696.0,519.0
644.0,506.0,302.0,0.0,0.0,7.0,0.0,670.0,304.0
604.0,102.0,116.0,112.0,0.0,4.0,0.0,629.0,303.0
674.0,104.0,302.0,0.0,0.0,10.0,0.0,708.0,396.0
497.0,112.0,116.0,101.0,104.0,6.0,4.0,617.0,640.0
532.0,112.0,116.0,101.0,104.0,5.0,0.0,610.0,427.0
548.0,102.0,203.0,110.0,104.0,0.0,5.0,642.0,1003.0
508.0,102.0,203.0,101.0,116.0,6.0,14.0,601.0,942.0
512.0,102.0,203.0,116.0,101.0,3.0,1.0,615.0,2160.0
541.0,102.0,101.0,116.0,104.0,11.0,5.0,587.0,945.0
528.0,102.0,203.0,101.0,116.0,6.0,3.0,622.0,1583.0
543.0,102.0,116.0,0.0,0.0,3.0,3.0,620.0,183.0
543.0,102.0,116.0,0.0,0.0,3.0,3.0,620.0,183.0
601.0,112.0,101.0,302.0,506.0,8.0,0.0,662.0,1704.0
534.0,102.0,203.0,116.0,115.0,3.0,10.0,617.0,973.0
534.0,102.0,203.0,116.0,115.0,3.0,10.0,617.0,761.0
574.0,102.0,116.0,112.0,104.0,6.0,4.0,591.0,669.0
574.0,102.0,116.0,112.0,104.0,6.0,4.0,591.0,791.0
574.0,102.0,116.0,112.0,104.0,6.0,4.0,591.0,608.0
567.0,102.0,116.0,104.0,0.0,4.0,2.0,681.0,515.0
554.0,102.0,115.0,104.0,0.0,2.0,1.0,636.0,730.0
662.0,104.0,506.0,0.0,0.0,5.0,0.0,661.0,730.0
680.0,116.0,114.0,0.0,0.0,11.0,0.0,689.0,184.0
533.0,102.0,203.0,115.0,116.0,4.0,6.0,577.0,1885.0
534.0,102.0,112.0,116.0,101.0,6.0,3.0,601.0,762.0
567.0,102.0,203.0,115.0,104.0,7.0,2.0,629.0,731.0
648.0,115.0,302.0,0.0,0.0,5.0,0.0,657.0,0.0
662.0,506.0,302.0,0.0,0.0,5.0,0.0,700.0,703.0
522.0,104.0,112.0,116.0,101.0,13.0,1.0,646.0,89.0
571.0,102.0,203.0,116.0,0.0,4.0,8.0,598.0,1065.0
578.0,116.0,112.0,114.0,506.0,7.0,0.0,631.0,396.0
546.0,102.0,203.0,116.0,115.0,4.0,10.0,626.0,880.0
656.0,104.0,0.0,0.0,0.0,8.0,0.0,639.0,122.0
556.0,102.0,116.0,104.0,0.0,2.0,4.0,658.0,973.0
529.0,102.0,112.0,116.0,104.0,4.0,14.0,590.0,516.0
518.0,102.0,203.0,112.0,116.0,4.0,4.0,613.0,304.0
532.0,102.0,203.0,112.0,116.0,4.0,7.0,550.0,30.0
684.0,115.0,0.0,0.0,0.0,4.0,0.0,678.0,518.0
619.0,112.0,101.0,116.0,302.0,14.0,0.0,664.0,730.0
545.0,102.0,203.0,115.0,0.0,4.0,2.0,622.0,730.0
630.0,104.0,506.0,0.0,0.0,6.0,0.0,677.0,822.0
651.0,104.0,115.0,0.0,0.0,2.0,0.0,705.0,366.0
560.0,102.0,203.0,101.0,112.0,4.0,5.0,563.0,578.0
662.0,506.0,302.0,0.0,0.0,6.0,0.0,725.0,1126.0
525.0,102.0,112.0,115.0,116.0,4.0,0.0,614.0,1005.0
587.0,102.0,116.0,112.0,104.0,7.0,5.0,580.0,608.0
625.0,102.0,203.0,0.0,0.0,9.0,0.0,686.0,760.0
659.0,112.0,302.0,0.0,0.0,7.0,0.0,602.0,243.0
509.0,102.0,101.0,116.0,104.0,2.0,8.0,622.0,791.0
646.0,116.0,506.0,302.0,0.0,9.0,0.0,712.0,854.0
648.0,112.0,0.0,0.0,0.0,11.0,0.0,660.0,608.0
525.0,102.0,203.0,116.0,115.0,9.0,4.0,643.0,31.0
649.0,112.0,114.0,0.0,0.0,11.0,0.0,604.0,1614.0
677.0,116.0,302.0,0.0,0.0,8.0,0.0,717.0,1461.0
703.0,0.0,0.0,0.0,0.0,5.0,0.0,714.0,577.0
703.0,0.0,0.0,0.0,0.0,5.0,0.0,714.0,731.0
636.0,116.0,112.0,114.0,0.0,11.0,0.0,696.0,1249.0
664.0,506.0,0.0,0.0,0.0,8.0,0.0,746.0,578.0
630.0,116.0,506.0,302.0,0.0,5.0,0.0,698.0,821.0
630.0,116.0,506.0,302.0,0.0,5.0,0.0,698.0,212.0
519.0,102.0,203.0,115.0,116.0,7.0,5.0,621.0,1095.0
637.0,103.0,116.0,506.0,0.0,11.0,0.0,659.0,731.0
584.0,116.0,112.0,104.0,114.0,13.0,0.0,647.0,92.0
578.0,203.0,101.0,116.0,112.0,9.0,0.0,590.0,638.0
578.0,203.0,101.0,116.0,112.0,9.0,0.0,590.0,731.0
540.0,102.0,203.0,115.0,104.0,5.0,1.0,647.0,789.0
699.0,0.0,0.0,0.0,0.0,9.0,0.0,742.0,731.0
523.0,102.0,116.0,112.0,101.0,9.0,1.0,572.0,2130.0
599.0,102.0,116.0,104.0,0.0,11.0,1.0,628.0,610.0
702.0,506.0,0.0,0.0,0.0,6.0,0.0,705.0,487.0
560.0,102.0,101.0,112.0,302.0,5.0,2.0,607.0,2160.0
694.0,506.0,0.0,0.0,0.0,13.0,0.0,719.0,549.0
615.0,116.0,112.0,114.0,506.0,7.0,0.0,623.0,1280.0
603.0,102.0,302.0,0.0,0.0,5.0,0.0,680.0,1249.0
525.0,102.0,101.0,116.0,112.0,3.0,5.0,551.0,396.0
543.0,102.0,116.0,112.0,104.0,8.0,3.0,591.0,1248.0
638.0,112.0,302.0,0.0,0.0,9.0,0.0,654.0,852.0
597.0,115.0,104.0,506.0,0.0,2.0,0.0,702.0,731.0
545.0,102.0,112.0,110.0,116.0,10.0,2.0,601.0,212.0
550.0,102.0,101.0,116.0,104.0,12.0,3.0,653.0,699.0
582.0,102.0,110.0,116.0,0.0,2.0,0.0,751.0,214.0
582.0,102.0,110.0,116.0,0.0,2.0,0.0,751.0,214.0
682.0,101.0,104.0,0.0,0.0,9.0,0.0,720.0,212.0
656.0,506.0,302.0,0.0,0.0,3.0,0.0,722.0,731.0
572.0,102.0,203.0,116.0,104.0,7.0,5.0,635.0,942.0
556.0,102.0,116.0,104.0,0.0,13.0,0.0,635.0,273.0
622.0,112.0,101.0,114.0,302.0,12.0,0.0,672.0,212.0
566.0,102.0,116.0,101.0,104.0,16.0,1.0,563.0,304.0
523.0,102.0,203.0,116.0,104.0,1.0,5.0,631.0,212.0
546.0,102.0,115.0,104.0,0.0,1.0,1.0,666.0,365.0
671.0,302.0,0.0,0.0,0.0,5.0,0.0,683.0,608.0
532.0,102.0,203.0,116.0,104.0,6.0,2.0,653.0,1461.0
640.0,112.0,506.0,0.0,0.0,5.0,0.0,655.0,182.0
555.0,102.0,115.0,104.0,0.0,0.0,1.0,653.0,549.0
567.0,112.0,101.0,116.0,114.0,6.0,0.0,600.0,153.0
600.0,112.0,116.0,506.0,302.0,5.0,0.0,630.0,150.0
526.0,102.0,116.0,112.0,104.0,5.0,3.0,614.0,1158.0
526.0,102.0,116.0,112.0,104.0,5.0,3.0,614.0,1249.0
521.0,104.0,116.0,114.0,302.0,3.0,0.0,656.0,91.0
547.0,102.0,203.0,116.0,101.0,8.0,19.0,589.0,1095.0
699.0,0.0,0.0,0.0,0.0,13.0,0.0,699.0,1217.0
636.0,112.0,104.0,114.0,0.0,10.0,0.0,661.0,730.0
518.0,102.0,203.0,116.0,115.0,4.0,3.0,599.0,365.0
558.0,102.0,203.0,116.0,110.0,4.0,10.0,593.0,1795.0
548.0,102.0,116.0,101.0,112.0,9.0,0.0,648.0,577.0
580.0,102.0,112.0,116.0,104.0,5.0,3.0,608.0,273.0
665.0,116.0,0.0,0.0,0.0,9.0,0.0,683.0,92.0
625.0,102.0,112.0,0.0,0.0,4.0,0.0,719.0,517.0
694.0,302.0,0.0,0.0,0.0,8.0,0.0,713.0,396.0
532.0,102.0,101.0,116.0,112.0,4.0,2.0,608.0,914.0
525.0,102.0,112.0,116.0,104.0,4.0,3.0,613.0,761.0
611.0,112.0,114.0,506.0,0.0,5.0,0.0,597.0,214.0
598.0,112.0,101.0,114.0,0.0,9.0,0.0,586.0,700.0
561.0,102.0,101.0,116.0,104.0,18.0,8.0,588.0,487.0
561.0,102.0,101.0,116.0,104.0,18.0,8.0,588.0,242.0
513.0,102.0,116.0,115.0,104.0,4.0,9.0,603.0,182.0
573.0,102.0,115.0,0.0,0.0,3.0,8.0,650.0,2161.0
519.0,102.0,116.0,101.0,104.0,10.0,3.0,586.0,822.0
595.0,112.0,101.0,114.0,104.0,9.0,0.0,626.0,243.0
593.0,102.0,112.0,0.0,0.0,5.0,1.0,641.0,1157.0
610.0,102.0,104.0,0.0,0.0,5.0,4.0,626.0,2160.0
693.0,101.0,0.0,0.0,0.0,12.0,0.0,686.0,607.0
630.0,116.0,112.0,114.0,302.0,10.0,0.0,679.0,181.0
520.0,102.0,115.0,110.0,116.0,1.0,2.0,657.0,669.0
569.0,102.0,203.0,116.0,0.0,5.0,3.0,633.0,212.0
632.0,115.0,114.0,506.0,0.0,7.0,0.0,679.0,244.0
531.0,102.0,203.0,115.0,116.0,2.0,5.0,640.0,1311.0
676.0,115.0,0.0,0.0,0.0,5.0,0.0,666.0,731.0
672.0,112.0,0.0,0.0,0.0,10.0,0.0,618.0,365.0
610.0,112.0,101.0,506.0,0.0,7.0,0.0,640.0,184.0
669.0,115.0,0.0,0.0,0.0,2.0,0.0,680.0,853.0
552.0,102.0,116.0,101.0,112.0,18.0,0.0,581.0,151.0
544.0,102.0,203.0,115.0,104.0,1.0,6.0,586.0,1369.0
623.0,112.0,114.0,506.0,302.0,3.0,0.0,667.0,488.0
621.0,203.0,0.0,0.0,0.0,13.0,0.0,658.0,486.0
625.0,116.0,112.0,506.0,104.0,7.0,0.0,665.0,1400.0
555.0,102.0,116.0,112.0,104.0,6.0,0.0,613.0,123.0
535.0,102.0,101.0,116.0,115.0,4.0,4.0,608.0,334.0
611.0,116.0,114.0,506.0,104.0,4.0,0.0,637.0,242.0
648.0,112.0,506.0,0.0,0.0,8.0,0.0,636.0,1550.0
687.0,302.0,0.0,0.0,0.0,7.0,0.0,715.0,550.0
663.0,116.0,114.0,506.0,0.0,8.0,0.0,675.0,1185.0
674.0,302.0,0.0,0.0,0.0,5.0,0.0,690.0,700.0
559.0,112.0,116.0,101.0,506.0,6.0,0.0,630.0,457.0
615.0,102.0,203.0,0.0,0.0,13.0,1.0,701.0,731.0
652.0,506.0,115.0,0.0,0.0,4.0,0.0,695.0,427.0
703.0,0.0,0.0,0.0,0.0,8.0,0.0,757.0,1096.0
592.0,116.0,112.0,104.0,506.0,8.0,0.0,640.0,1096.0
558.0,203.0,116.0,112.0,101.0,18.0,0.0,603.0,245.0
631.0,116.0,302.0,506.0,0.0,5.0,0.0,726.0,396.0
680.0,506.0,0.0,0.0,0.0,5.0,0.0,695.0,365.0
633.0,112.0,101.0,302.0,0.0,11.0,0.0,626.0,1066.0
581.0,102.0,101.0,112.0,0.0,6.0,3.0,599.0,2160.0
544.0,102.0,115.0,101.0,104.0,5.0,2.0,630.0,1430.0
547.0,102.0,104.0,116.0,0.0,2.0,0.0,646.0,153.0
554.0,112.0,101.0,103.0,116.0,8.0,1.0,601.0,396.0
595.0,116.0,112.0,104.0,506.0,11.0,0.0,580.0,30.0
629.0,101.0,104.0,506.0,0.0,3.0,0.0,687.0,122.0
652.0,112.0,0.0,0.0,0.0,9.0,0.0,622.0,123.0
597.0,104.0,114.0,506.0,302.0,2.0,0.0,634.0,61.0
526.0,102.0,115.0,104.0,0.0,4.0,2.0,655.0,883.0
660.0,112.0,0.0,0.0,0.0,10.0,0.0,712.0,730.0
684.0,506.0,0.0,0.0,0.0,12.0,0.0,683.0,550.0
658.0,116.0,302.0,0.0,0.0,5.0,0.0,680.0,549.0
666.0,104.0,0.0,0.0,0.0,5.0,0.0,682.0,334.0
541.0,102.0,101.0,116.0,104.0,10.0,5.0,498.0,426.0
590.0,102.0,104.0,0.0,0.0,8.0,0.0,637.0,428.0
582.0,102.0,104.0,0.0,0.0,8.0,0.0,610.0,731.0
566.0,102.0,116.0,104.0,302.0,10.0,0.0,635.0,90.0
531.0,102.0,203.0,116.0,115.0,1.0,9.0,609.0,366.0
669.0,302.0,506.0,0.0,0.0,4.0,0.0,740.0,762.0
612.0,116.0,104.0,114.0,110.0,4.0,0.0,627.0,609.0
511.0,102.0,116.0,104.0,112.0,5.0,1.0,612.0,550.0
531.0,102.0,116.0,110.0,104.0,2.0,7.0,668.0,1004.0
551.0,112.0,116.0,101.0,103.0,17.0,1.0,572.0,153.0
563.0,112.0,116.0,104.0,506.0,11.0,0.0,586.0,61.0
553.0,102.0,116.0,104.0,0.0,3.0,11.0,588.0,365.0
523.0,102.0,101.0,116.0,104.0,5.0,8.0,597.0,303.0
649.0,112.0,114.0,104.0,0.0,6.0,0.0,667.0,366.0
698.0,0.0,0.0,0.0,0.0,5.0,0.0,691.0,244.0
514.0,102.0,203.0,115.0,104.0,1.0,3.0,572.0,821.0
560.0,102.0,116.0,112.0,104.0,15.0,2.0,605.0,335.0
602.0,102.0,116.0,104.0,302.0,17.0,3.0,546.0,914.0
693.0,0.0,0.0,0.0,0.0,6.0,0.0,688.0,0.0
679.0,116.0,0.0,0.0,0.0,8.0,0.0,712.0,304.0
533.0,102.0,203.0,115.0,116.0,3.0,6.0,622.0,2160.0
584.0,112.0,101.0,116.0,114.0,10.0,0.0,669.0,153.0
584.0,112.0,101.0,116.0,114.0,10.0,0.0,669.0,334.0
690.0,302.0,0.0,0.0,0.0,8.0,0.0,706.0,485.0
699.0,0.0,0.0,0.0,0.0,7.0,0.0,736.0,730.0
629.0,115.0,302.0,506.0,0.0,5.0,0.0,639.0,0.0
610.0,102.0,112.0,0.0,0.0,4.0,4.0,653.0,1887.0
664.0,115.0,506.0,0.0,0.0,2.0,0.0,671.0,611.0
699.0,0.0,0.0,0.0,0.0,6.0,0.0,722.0,335.0
537.0,102.0,101.0,116.0,112.0,11.0,7.0,558.0,150.0
627.0,104.0,506.0,115.0,0.0,2.0,0.0,685.0,639.0
668.0,104.0,506.0,0.0,0.0,10.0,0.0,676.0,457.0
646.0,104.0,506.0,0.0,0.0,4.0,0.0,717.0,609.0
652.0,112.0,114.0,302.0,0.0,10.0,0.0,705.0,304.0
691.0,302.0,0.0,0.0,0.0,5.0,0.0,742.0,61.0
592.0,102.0,203.0,112.0,0.0,6.0,3.0,663.0,1279.0
681.0,302.0,0.0,0.0,0.0,8.0,0.0,659.0,1096.0
528.0,102.0,116.0,112.0,104.0,1.0,4.0,654.0,639.0
586.0,102.0,116.0,0.0,0.0,7.0,5.0,654.0,273.0
558.0,102.0,116.0,101.0,112.0,5.0,2.0,563.0,487.0
704.0,0.0,0.0,0.0,0.0,4.0,0.0,705.0,365.0
590.0,102.0,112.0,0.0,0.0,5.0,4.0,596.0,1371.0
548.0,102.0,203.0,116.0,112.0,8.0,3.0,576.0,973.0
557.0,102.0,203.0,115.0,116.0,5.0,6.0,614.0,1430.0
612.0,115.0,104.0,506.0,302.0,1.0,0.0,688.0,731.0
685.0,112.0,0.0,0.0,0.0,15.0,0.0,692.0,365.0
699.0,0.0,0.0,0.0,0.0,11.0,0.0,717.0,275.0
681.0,302.0,0.0,0.0,0.0,8.0,0.0,737.0,426.0
515.0,102.0,203.0,116.0,115.0,2.0,4.0,626.0,306.0
713.0,0.0,0.0,0.0,0.0,9.0,0.0,699.0,669.0
566.0,102.0,0.0,0.0,0.0,4.0,3.0,648.0,1003.0
644.0,112.0,302.0,0.0,0.0,7.0,0.0,611.0,699.0
635.0,104.0,506.0,302.0,0.0,4.0,0.0,641.0,396.0
621.0,112.0,302.0,0.0,0.0,8.0,0.0,638.0,334.0
685.0,0.0,0.0,0.0,0.0,9.0,0.0,696.0,275.0
676.0,506.0,0.0,0.0,0.0,10.0,0.0,714.0,516.0
578.0,102.0,116.0,112.0,0.0,6.0,4.0,575.0,91.0
519.0,102.0,203.0,101.0,116.0,4.0,4.0,636.0,579.0
569.0,112.0,116.0,104.0,506.0,7.0,0.0,606.0,639.0
575.0,102.0,116.0,0.0,0.0,2.0,5.0,634.0,668.0
560.0,102.0,112.0,0.0,0.0,7.0,4.0,616.0,883.0
560.0,102.0,112.0,0.0,0.0,7.0,4.0,616.0,852.0
626.0,112.0,506.0,0.0,0.0,15.0,0.0,611.0,396.0
647.0,112.0,506.0,0.0,0.0,10.0,0.0,648.0,122.0
651.0,112.0,104.0,0.0,0.0,8.0,0.0,670.0,1643.0
585.0,116.0,112.0,302.0,506.0,12.0,0.0,619.0,215.0
609.0,112.0,114.0,506.0,302.0,13.0,0.0,574.0,92.0
595.0,116.0,112.0,104.0,114.0,12.0,0.0,628.0,335.0
651.0,112.0,114.0,302.0,0.0,13.0,0.0,645.0,1096.0
559.0,102.0,116.0,101.0,112.0,12.0,0.0,606.0,426.0
693.0,0.0,0.0,0.0,0.0,11.0,0.0,666.0,0.0
543.0,102.0,203.0,116.0,115.0,2.0,6.0,651.0,1217.0
615.0,112.0,116.0,101.0,506.0,13.0,0.0,657.0,273.0
606.0,112.0,116.0,114.0,506.0,5.0,0.0,632.0,699.0
525.0,102.0,101.0,116.0,104.0,6.0,6.0,652.0,242.0
520.0,102.0,116.0,112.0,104.0,9.0,11.0,632.0,457.0
515.0,102.0,203.0,116.0,104.0,2.0,3.0,612.0,760.0
531.0,102.0,115.0,116.0,104.0,4.0,2.0,661.0,944.0
532.0,102.0,203.0,101.0,116.0,1.0,13.0,545.0,2160.0
565.0,102.0,203.0,116.0,104.0,4.0,1.0,622.0,305.0
521.0,102.0,203.0,116.0,115.0,3.0,8.0,576.0,822.0
536.0,102.0,116.0,112.0,101.0,8.0,2.0,587.0,242.0
572.0,102.0,203.0,116.0,115.0,4.0,5.0,594.0,334.0
524.0,102.0,203.0,116.0,115.0,2.0,3.0,654.0,1066.0
530.0,102.0,203.0,116.0,101.0,4.0,6.0,582.0,791.0
655.0,116.0,302.0,0.0,0.0,10.0,0.0,653.0,762.0
633.0,104.0,114.0,506.0,0.0,12.0,0.0,658.0,730.0
541.0,102.0,203.0,116.0,115.0,2.0,4.0,649.0,972.0
556.0,102.0,203.0,116.0,101.0,19.0,1.0,557.0,243.0
503.0,102.0,203.0,116.0,115.0,3.0,7.0,616.0,306.0
539.0,102.0,112.0,116.0,104.0,1.0,11.0,589.0,1096.0
539.0,102.0,112.0,116.0,104.0,1.0,11.0,589.0,1185.0
596.0,102.0,0.0,0.0,0.0,9.0,1.0,625.0,731.0
537.0,102.0,203.0,116.0,115.0,3.0,7.0,570.0,974.0
597.0,115.0,103.0,116.0,302.0,7.0,0.0,660.0,366.0
583.0,102.0,203.0,112.0,116.0,5.0,0.0,627.0,1219.0
567.0,102.0,116.0,104.0,0.0,10.0,0.0,675.0,396.0
517.0,102.0,116.0,104.0,115.0,2.0,5.0,651.0,822.0
517.0,102.0,116.0,104.0,115.0,2.0,5.0,651.0,853.0
500.0,102.0,203.0,116.0,115.0,2.0,2.0,603.0,182.0
506.0,102.0,203.0,101.0,116.0,4.0,12.0,556.0,212.0
516.0,102.0,203.0,116.0,115.0,1.0,8.0,617.0,1247.0
536.0,112.0,116.0,104.0,114.0,15.0,0.0,610.0,1246.0
533.0,102.0,203.0,116.0,115.0,4.0,6.0,629.0,760.0
684.0,114.0,0.0,0.0,0.0,8.0,0.0,722.0,730.0
531.0,102.0,116.0,104.0,0.0,2.0,5.0,645.0,485.0
667.0,114.0,506.0,0.0,0.0,7.0,0.0,641.0,609.0
636.0,112.0,506.0,302.0,0.0,7.0,0.0,635.0,61.0
585.0,102.0,116.0,101.0,104.0,10.0,0.0,568.0,427.0
510.0,102.0,203.0,112.0,116.0,6.0,4.0,573.0,455.0
510.0,102.0,203.0,112.0,116.0,6.0,4.0,573.0,516.0
670.0,0.0,0.0,0.0,0.0,6.0,0.0,703.0,608.0
579.0,102.0,101.0,112.0,104.0,8.0,1.0,625.0,0.0
568.0,102.0,116.0,112.0,0.0,8.0,5.0,664.0,1734.0
600.0,102.0,203.0,112.0,0.0,7.0,3.0,627.0,731.0
627.0,112.0,506.0,0.0,0.0,6.0,0.0,613.0,518.0
686.0,302.0,0.0,0.0,0.0,17.0,0.0,672.0,242.0
675.0,302.0,0.0,0.0,0.0,12.0,0.0,652.0,1156.0
594.0,115.0,104.0,116.0,0.0,4.0,0.0,668.0,182.0
594.0,115.0,104.0,116.0,0.0,4.0,0.0,668.0,61.0
577.0,102.0,112.0,104.0,0.0,3.0,4.0,579.0,1338.0
494.0,102.0,203.0,116.0,101.0,3.0,21.0,599.0,151.0
675.0,116.0,0.0,0.0,0.0,8.0,0.0,723.0,518.0
665.0,116.0,0.0,0.0,0.0,10.0,0.0,714.0,518.0
571.0,112.0,116.0,101.0,506.0,11.0,0.0,608.0,61.0
581.0,112.0,116.0,104.0,506.0,8.0,0.0,628.0,304.0
583.0,102.0,203.0,116.0,0.0,8.0,4.0,552.0,1430.0
688.0,110.0,302.0,0.0,0.0,9.0,0.0,720.0,487.0
495.0,102.0,104.0,115.0,116.0,3.0,4.0,680.0,608.0
675.0,116.0,0.0,0.0,0.0,10.0,0.0,686.0,699.0
709.0,0.0,0.0,0.0,0.0,13.0,0.0,726.0,365.0
627.0,103.0,506.0,302.0,0.0,4.0,0.0,718.0,365.0
519.0,102.0,116.0,115.0,101.0,4.0,9.0,624.0,1400.0
519.0,102.0,116.0,115.0,101.0,4.0,9.0,624.0,489.0
600.0,102.0,0.0,0.0,0.0,9.0,4.0,626.0,1157.0
711.0,0.0,0.0,0.0,0.0,9.0,0.0,689.0,883.0
648.0,103.0,104.0,0.0,0.0,12.0,0.0,667.0,212.0
637.0,104.0,115.0,0.0,0.0,4.0,0.0,643.0,275.0
681.0,302.0,0.0,0.0,0.0,12.0,0.0,715.0,700.0
666.0,506.0,302.0,0.0,0.0,10.0,0.0,691.0,123.0
624.0,104.0,116.0,114.0,0.0,7.0,0.0,681.0,546.0
583.0,102.0,203.0,112.0,104.0,3.0,0.0,599.0,881.0
496.0,102.0,104.0,116.0,115.0,3.0,2.0,665.0,973.0
554.0,112.0,116.0,101.0,114.0,4.0,0.0,634.0,31.0
655.0,114.0,110.0,302.0,0.0,6.0,0.0,680.0,243.0
581.0,102.0,112.0,0.0,0.0,3.0,5.0,635.0,1522.0
520.0,102.0,104.0,115.0,116.0,3.0,1.0,661.0,487.0
621.0,116.0,302.0,104.0,0.0,12.0,0.0,641.0,731.0
553.0,116.0,104.0,114.0,506.0,4.0,0.0,656.0,243.0
524.0,102.0,203.0,116.0,101.0,8.0,13.0,542.0,1185.0
559.0,102.0,116.0,101.0,104.0,8.0,3.0,610.0,1888.0
582.0,104.0,114.0,116.0,506.0,3.0,0.0,694.0,366.0
620.0,115.0,104.0,506.0,0.0,3.0,0.0,690.0,701.0
606.0,116.0,112.0,104.0,302.0,12.0,0.0,608.0,669.0
680.0,506.0,0.0,0.0,0.0,9.0,0.0,675.0,245.0
564.0,102.0,101.0,0.0,0.0,9.0,5.0,634.0,1279.0
547.0,102.0,116.0,112.0,104.0,5.0,5.0,633.0,273.0
547.0,102.0,116.0,112.0,104.0,5.0,5.0,633.0,243.0
547.0,102.0,116.0,112.0,104.0,5.0,5.0,633.0,273.0
565.0,102.0,203.0,116.0,101.0,8.0,0.0,664.0,1035.0
550.0,102.0,203.0,112.0,115.0,1.0,6.0,572.0,2160.0
644.0,302.0,506.0,0.0,0.0,5.0,0.0,694.0,578.0
577.0,102.0,116.0,112.0,104.0,9.0,0.0,613.0,306.0
646.0,112.0,506.0,0.0,0.0,6.0,0.0,660.0,610.0
532.0,102.0,101.0,116.0,112.0,11.0,6.0,547.0,426.0
525.0,102.0,203.0,115.0,104.0,0.0,3.0,585.0,1005.0
524.0,102.0,203.0,116.0,101.0,15.0,4.0,571.0,1095.0
559.0,102.0,115.0,116.0,0.0,6.0,3.0,630.0,1857.0
690.0,116.0,0.0,0.0,0.0,8.0,0.0,674.0,731.0
651.0,112.0,0.0,0.0,0.0,5.0,0.0,625.0,975.0
644.0,116.0,112.0,302.0,0.0,14.0,0.0,665.0,976.0
558.0,102.0,203.0,115.0,0.0,2.0,7.0,684.0,1887.0
572.0,102.0,203.0,116.0,0.0,6.0,8.0,644.0,1341.0
572.0,102.0,203.0,116.0,0.0,6.0,8.0,644.0,2038.0
595.0,102.0,203.0,116.0,0.0,8.0,4.0,590.0,2160.0
566.0,102.0,116.0,101.0,104.0,17.0,0.0,642.0,426.0
566.0,102.0,116.0,101.0,104.0,17.0,0.0,642.0,304.0
